 Periods ,solar_roof,temp,heat_1,elec_1,heat_2,elec_2,heat_3,elec_3
4893,0,23.4,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4894,0,23.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4895,0,22.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4896,0,22.4,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
4897,0,22.1,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4898,0,21.6,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4899,0,21.2,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4900,0,20.6,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4901,0,20.1,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4902,0.017019857,20.3,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4903,0.047490106,22,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4904,0.095922964,22.5,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
4905,0.173905155,23.1,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4906,0.252852204,23.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4907,0.332296063,24.7,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4908,0.507843484,25.6,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4909,0.804600124,27.1,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
4910,1.03035752,28.7,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4911,0.812553758,29,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4912,0.420784314,28,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4913,0.148024924,27.2,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4914,0.039814043,28.9,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
4915,0.051118275,25.9,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4916,0.031054327,25.9,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
4917,0,25.4,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4918,0,22.6,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4919,0,22.7,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4920,0,21.9,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
4921,0,21.4,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4922,0,21.7,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4923,0,21.9,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4924,0,20.8,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4925,0,20.5,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4926,0.017991947,21.3,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4927,0.064968534,23,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4928,0.122453918,23.9,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
4929,0.193013074,24.9,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4930,0.231881195,25.5,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4931,0.262301206,26.3,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4932,0.247241408,27.8,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4933,0.2632713,28.9,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
4934,0.28869431,29.7,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4935,0.26765812,30.4,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4936,0.174872065,30.5,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4937,0.109221535,29.1,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4938,0.059020657,27.4,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
4939,0.015954319,25.7,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4940,0.003996271,24.8,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
4941,0,23.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4942,0,22,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4943,0,21.7,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4944,0,21,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
4945,0,19.8,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4946,0,19.3,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4947,0,19.2,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4948,0,19.6,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4949,0,18.5,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4950,0.01204456,20.9,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4951,0.040907451,22.6,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4952,0.079475491,23.4,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
4953,0.157522981,24.5,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4954,0.212437668,25.2,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4955,0.337719579,26.6,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4956,0.285318802,28.5,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4957,0.181984827,29.7,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
4958,0.196917261,31.1,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4959,0.241035167,32.2,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4960,0.217418587,31.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4961,0.174132328,30.8,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4962,0.147716166,29.9,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
4963,0.073383537,28.4,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4964,0.018581443,27,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
4965,0,26.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4966,0,26.2,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4967,0,22.6,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4968,0,22.1,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
4969,0,20.6,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4970,0,19.9,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4971,0,19.5,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4972,0,19.5,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4973,0,18.8,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4974,0.025439894,20.8,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4975,0.084284815,22.5,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4976,0.258473817,23.8,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
4977,0.407494329,25.2,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4978,0.523624007,25.9,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4979,0.525301576,26.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4980,0.758017336,28.1,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4981,0.841135277,29.1,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
4982,0.85341528,31.1,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
4983,0.687297882,31.6,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4984,0.469015887,30.4,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4985,0.239369154,31,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4986,0.086934878,28.8,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
4987,0.015653189,26.9,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
4988,0.003226319,25.4,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
4989,0,24.5,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4990,0,23.7,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4991,0,23.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
4992,0,23.3,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
4993,0,22.5,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4994,0,23.1,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4995,0,23.3,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4996,0,21.5,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4997,0,20.1,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4998,0.022153731,20,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
4999,0.083110091,20.7,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5000,0.220711001,18.3,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
5001,0.393813102,19.7,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5002,0.58715376,19.2,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5003,0.705748099,19.4,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5004,0.828108461,20,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5005,0.859642139,20.4,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5006,0.861526293,20.4,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5007,0.76386271,22.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5008,0.534449961,23,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5009,0.31923537,22.6,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5010,0.174626144,22.4,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5011,0.073167877,21.2,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5012,0.0206898,19.6,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
5013,0,19.2,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5014,0,19.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5015,0,18.9,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5016,0,18.3,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
5017,0,18.2,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5018,0,18.2,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5019,0,18.1,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5020,0,18.2,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5021,0,17.3,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5022,0.022420036,18.8,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5023,0.077966297,20.2,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5024,0.167645183,21.1,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
5025,0.241116616,21.8,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5026,0.343140468,22.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5027,0.509811154,23.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5028,0.535213207,24.6,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5029,0.443168348,25.3,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5030,0.332810955,26,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5031,0.212662106,26.9,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5032,0.192076635,27.6,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5033,0.180056377,27.2,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5034,0.079656494,27.4,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5035,0.017250047,24.6,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5036,0.003996613,23,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
5037,0,22.2,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5038,0,22.3,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5039,0,21.5,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5040,0,21.2,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
5041,0,20.4,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5042,0,19.6,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5043,0,19,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5044,0,18.7,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5045,0,18.3,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5046,0.020703548,20.7,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5047,0.079777071,22.9,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5048,0.249920688,23.4,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
5049,0.452927355,24.7,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5050,0.646174769,25.7,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5051,0.789567753,26.3,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5052,0.887035461,27.7,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5053,0.917982583,29.4,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5054,0.890083938,30.7,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5055,0.796585461,31.4,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5056,0.642242623,31.9,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5057,0.444338303,31.7,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5058,0.235000955,28.8,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5059,0.063702484,27.1,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5060,0.019333458,27.2,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
5061,0,27.3,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5062,0,25.6,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5063,0,23.5,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5064,0,22.9,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
5065,0,21.7,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5066,0,21.4,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5067,0,20.8,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5068,0,21,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5069,0,20.4,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5070,0.023298596,21.9,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5071,0.087005234,22.8,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5072,0.288008566,24.8,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
5073,0.55825077,25.5,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5074,0.793505925,27.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5075,0.88654877,27.6,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5076,0.645737923,29.3,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5077,0.564259769,30.2,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5078,0.501452839,31.2,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5079,0.318010918,31.2,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5080,0.231010163,31.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5081,0.159694437,31.2,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5082,0.101437493,29.9,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5083,0.059672186,28.6,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5084,0.018102647,27.9,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
5085,0,27.3,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5086,0,26.6,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5087,0,24.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5088,0,23.6,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
5089,0,22.5,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5090,0,22.7,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5091,0,21.6,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5092,0,20.9,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5093,0,21.2,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5094,0.022466193,22.4,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5095,0.08693724,25.2,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5096,0.279482352,25.7,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
5097,0.524215669,26.6,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5098,0.745107785,27.5,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5099,0.914491567,28,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5100,1.020584866,29.3,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5101,1.051488192,29.8,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5102,1.006228822,31.3,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5103,0.887521761,31.3,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5104,0.709648361,27.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5105,0.487990801,25.3,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5106,0.24778978,23.7,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5107,0.077122683,21.1,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5108,0.016082013,21.2,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
5109,0,20.8,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5110,0,21.4,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5111,0,21,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5112,0,20,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
5113,0,20.5,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5114,0,19.7,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5115,0,19.4,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5116,0,18.9,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5117,0,18.3,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5118,0.020909636,19.7,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5119,0.083112502,21.9,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5120,0.263947356,22.8,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
5121,0.495061538,24.3,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5122,0.703845193,25.5,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5123,0.86897111,26.5,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5124,0.970365126,27.1,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5125,1.001111281,28.8,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5126,0.965451061,29.6,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5127,0.860534375,30.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5128,0.692100983,29.9,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5129,0.478459408,29.8,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5130,0.246763435,29,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5131,0.075418258,27.5,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5132,0.016650768,27.3,0.00E+00,7.21E+02,0.00E+00,1.44E+02,0.00E+00,1.80E+01
5133,0,27.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5134,0,26.6,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5135,0,26.4,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5136,0,26.2,0.00E+00,1.81E+02,0.00E+00,3.60E+01,0.00E+00,4.50E+00
5137,0,25.8,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5138,0,25.2,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5139,0,24.7,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5140,0,24.3,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5141,0,23.7,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5142,0.012318379,23.8,0.00E+00,1.20E+02,0.00E+00,2.40E+01,0.00E+00,3.00E+00
5143,0.058199233,24.8,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5144,0.114325369,25.8,0.00E+00,1.08E+03,0.00E+00,2.16E+02,0.00E+00,2.70E+01
5145,0.175687339,27,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5146,0.213264558,28.1,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5147,0.263510421,28.5,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5148,0.260653138,29.2,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
5149,0.277058943,30.3,0.00E+00,1.20E+03,0.00E+00,2.40E+02,0.00E+00,3.00E+01
5150,0.291822918,30.8,0.00E+00,5.41E+02,0.00E+00,1.08E+02,0.00E+00,1.35E+01
5151,0.282427826,31.9,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5152,0.234054519,31.9,0.00E+00,4.21E+02,0.00E+00,8.39E+01,0.00E+00,1.05E+01
5153,0.155287236,31.6,0.00E+00,8.42E+02,0.00E+00,1.68E+02,0.00E+00,2.10E+01
